,Unnamed: 0,text,intent,label
104,,ไม่ไว้ใจใครแล้ว หลังจากเหตุการณ์ที่ผ่านมา ฉันเสียหายมากมาย,negative,0
105,,ชอบมากเลยค่ะ บริการดี ราคาถูกดี,positive,1
106,,กูน้อยไม่สบายใจเลย เวลาใช้งานเน็ต ไม่มีสัญญาณ_wifi เลย,negative,0
107,,สุขสุดเลย ได้พบคนดี ๆ เขามีใจรักและเอ็นดูเรา,positive,1
108,,เกลียดใช้บริการของทรูมูฟเลย เสียเงินฟรีไปโดยไม่ได้รับคืนอะไรเลย,negative,0
109,,ไม่ประทับใจในการบริการของคุณเลย การตอบคำถาม慢มาก,negative,0
110,,รักเลยค่ะ การบริการดี เหมาะสำหรับทุกคน,positive,1
111,,เสียเวลามากๆในการใช้บริการของคุณ พวกเขาปฏิบัติงานไม่ได้ดีเท่าที่ควร,negative,0
112,,คนขายของบางคนนิสัยไม่ดี ต้องการขายของโดยไม่สนใจลูกค้า,negative,0
113,,ดีไหม.Ui สวยมากเลย คุ้มค่าเงิน,positive,1
114,,หัวหน้าตครับ ปฏิบัติงานไม่ดี เอาเวลาของฉันไปใช้ฟรี,negative,0
115,,เรารู้สึกเสียใจมากๆ ที่ตัดสินใจซื้อบ้านนั้น ตอนแรกเขาบอกว่าเป็นราคาพิเศษ แต่พอโอนกรรมสิทธิ์แล้ว กลับพบว่าราคาแพงขึ้น,negative,0
116,,กูไม่ชอบงานนี้เลย พวกเขาไม่เคารพพนักงานอะไรเลย,negative,0
117,,สวยมากเลย ฉันรักสินค้านี้ ชอบแบบไหนก็ดี,positive,1
118,,ดีนะ ทีมงานดีมาก ชอบจัดการดูแลลูกค้า,positive,1
119,,ไม่เอาไหนเลย เรื่องของรัฐบาลนี้ ทำอะไรไม่ได้สักที สโลว์ที่สุด,negative,0
120,,สุดยอดเลย ท่องเที่ยวในเมืองไทยเต็มไปด้วยความสุข,positive,1
121,,รอด;jr ไปและใช้งานจริง ก็น่าพอใจมากมายเลย,positive,1
122,,ขอบคุณมากมาย ที่ उसनelp เรามาตลอด,positive,1
123,,เกลียดการสื่อสารกับบริษัทนี้จริงๆ ไม่transparent เลย,negative,0
124,,บริการลูกค้าของพวกเขาแย่มาก ฉันโทรไป問 chuyệnหลายรอบ แต่ไม่เคยมีใครต้อนรับเลย,negative,0
125,,ชอบมากเลย ผลิตภัณฑ์นี้ใช้งานสะดวกและราคาดี,positive,1
126,,ชอบมากๆ กินทุกวันเลย,positive,1
127,,ขอบคุณมากเลย คุณทำอะไรได้ดีจริงๆ,positive,1
128,,ระบบออนไลน์ของพวกเค้านี้ใช้งานไม่ได้จริงๆ ควรปรับปรุงซะที,negative,0
129,,รสดี หน้าตาดี ราคาถูกด้วย,positive,1
130,,ไม่โอเคเลยที่ต้องจ่ายเงินค่าเน็ตแพงมากมายทั้งที่ใช้งานน้อยแค่ไหน,negative,0
131,,ทางบริษัทควรปรับปรุงระบบของตนเองมากกว่านี้ จะได้รับการตอบสนองที่ดีขึ้น,negative,0
132,,ร้านอาหารที่นี่ไม่ดีเลย ไม่มีรสชาติที่ดี และบริการก็ไม่ประทับใจ,negative,0
133,,ไม่สบายใจเลยที่ไม่สามารถโหลดเพลงโปรดได้เพราะความเร็วเน็ตไม่ดี,negative,0
134,,ดีมากเลยค่ะ ทำงานรวดเร็ว ทันเวลาและราคาดี,positive,1
135,,ไม่เข้าใจว่าทำไมต้องเสียเวลาในการรอคอย พวกเขาไม่เคารพเวลาของฉันเลย,negative,0
136,,ไม่มีวันที่ดีสำหรับผมเลย วันนี้ฝนตก วันพรุ่งนี้จะมีรถไฟชน nhau,negative,0
137,,ใช้งานได้ดีเยี่ยม ไม่พบปัญหาใด ๆ ทั้งสิ้น,positive,1
138,,สุดยอดเลย ชอบอาหารไทยมากที่สุดในโลก,positive,1
139,,ว้าว เยี่ยมมากเลย ทำงานได้ผลสำเร็จเสมอเลย,positive,1
140,,ชอบมากเลย ฟีลกิ้งดี ที่สุดในโลก,positive,1
141,,ชอบทานอาหารญี่ปุ่นตอนนี้ บริการและรสชาติที่ดีเยี่ยม,positive,1
142,,ร，其中ี่ดีที่สุดเลยค่ะ สินค้าที่ดีที่สุด,positive,1
143,,ไม่ประทับใจในร้านค้าที่ไหนเลย บริการไม่ดี ความสะอาดไม่ค่อยดี,negative,0
144,,งานนี้ไม่สนุกเลย ทำเพียงเพราะจำเป็นต้องทำเท่านั้น,negative,0
145,,หวยงี้ไม่เข้าทั้งระบบ เลยต้องใช้เวลามากมายในการแก้ไข,negative,0
146,,ร้านอาหารนี้ไม่ควรไปอีกเลย เมนูน้อย ราคาสูง กว่าที่คิด,negative,0
147,,เอาห์.tie ดีอยู่REGIONหลายคนบอกว่าดี,positive,1
148,,ไม่ประทับใจในร้านขายของช่วยเหลือ เขาทำงานไม่ดี และบริการแย่,negative,0
149,,"####
กูไม่ได้รับความสุขจากการใช้บริการของคุณเลย เสียเวล่ำมหาศาล",negative,0
150,,เหนื่อยมากกับการทำงานครั้งนี้ ทำไมพวกเขาไม่สามารถทำให้งานเสร็จสมบูรณ์ได้,negative,0
151,,ไม่ पसندอะไรที่พวกเขาได้ทำลงไปเลย ทำลายความหวังของฉันหมดเลย,negative,0
152,,โอ้หวาดเลยว้าว น่าทึ่งจริงๆ กิจกรรมนี้สนุกมากเลย,positive,1
153,,หวังว่าคุณจะได้รับการตอบแทนจากสิ่งที่คุณทำ ดีค่า,positive,1
154,,ผลิตภัณฑ์นี้ดีจริง ๆ ประทับใจมากเลย,positive,1
155,,ไม่ปลื้มตอนนี้เลย อาหารไม่ดี และราคาแพงเกินไป,negative,0
156,,เราจะไม่ซื้ออีกเลย หลังจากใช้บริการแล้วพบปัญหามากมาย ประหลาดใจแทบที่จะติดต่อสอบถามอะไร,negative,0
157,,ไม่โอเคเลย การบริการของคุณไม่ดีเท่าที่ควร จะต้องแจ้งความด้วยซ้ำ,negative,0
158,,ไม่ชอบบริการของเขาเลย ทำงานไม่ดีและสโลว์,negative,0
159,,สุดยอดเลย การบริการของคุณเยี่ยมมาก ทีมงานทำดีมากเลย,positive,1
160,,ไม่สะใจเมื่อมีคนมาถามคำถามซ้ำๆ ฉันเหนื่อยแล้ว,negative,0
161,,ขอบคุณมากเลย ได้รับการบริการดีจากพนักงานทุกคน,positive,1
162,,ดีจริงๆค่ะ บริการรวดเร็วและระบบออนไลน์ที่ดี,positive,1
163,,ชอบเพลงนี้มาก เป็นเพลงที่ทำให้รู้สึกดี,positive,1
164,,ดีจริง ๆ เลยค่ะ ได้มีโอกาสใช้งานดีๆ,positive,1
165,,ไม่อบรม貢ให้เขาเหล่านั้นทำงานแทนเรา เขาทำงานไม่ได้ดีเลย,negative,0
166,,นี่เคยมีประสบการณ์ที่ tỹ เหลือนะ เราขับรถไปตามทางหลวง แล้วโดนนัดจราจร ตรวจสอบใบขับขี่ ก็หาเหตุผลไม่ได้เลย,negative,0
167,,ไม่จำเป็นต้องก birinin สำหรับใครเพราะว่าทุกคน都ไม่ดีเลย,negative,0
168,,охัรคนสวยมากเลยนะ ทำอะไรถูกใจฉันจริงๆ,positive,1
169,,โอ้ยสุขดีแท้เลย ได้พบรักที่จริงๆ ในที่สุดเลย,positive,1
170,,แบตเตอร์รี่หมดอายุลงเลย ไม่สามารถชาร์จได้อีกแล้ว จะซื้อใหม่ทั้งที่แพงมากมาย,negative,0
171,,เข้ามาถามจริงๆ ว่าเหตุใดเขาถึง_trait_เช่นนี้ ไม่มีความรับผิดชอบเลย,negative,0
172,,ชอบเพลงไทยสิบที่สุด เพลงเพราะและสไตล์ดี,positive,1
173,,เหนื่อยแต่ก็ดีใจ ดูแลเราเองได้ค่ะ,positive,1
174,,ไม่แน่ใจว่าจะสามารถใช้งานได้ดี เพราะระบบของเขาเสียหายตลอดเวลา,negative,0
175,,ชอบจริงๆ คุณทำอะไรได้ดีกว่าใคร,positive,1
176,,ผลิตภัณฑ์นี้ดีมาก ใช้แล้วรู้สึกสดชื่น และมีความสุขมากขึ้น,positive,1
177,,เราไม่ประทับใจในการบริการของท่านเลย ตอนที่โทรศัพท์มีปัญหา พวกเขาไม่สามารถแก้ไขได้ ทำให้เราเสียเวลามากlein,negative,0
178,,เรารู้สึกเสียใจมากที่คุณตัดสินใจแบบนั้น ไม่เคยมีความสุขเลย,negative,0
179,,สินค้าสุดยอดจริงๆ รับรองใช้งานได้ยาวนาน,positive,1
180,,โดนหลอกลวงจากบริษัทนี้แล้ว พวกเขาพูดโกหกฉันตลอดเวลา,negative,0
181,,ตอนแรกๆฉันชอบใช้บริการของคุณมาก แต่ตอนหลังก็พบความเสียหายมากมาย,negative,0
182,,สุขสันต์วันเกิดตัวเองนะ เจ้าของกระทู้คนสวย,positive,1
183,,ได้รางวัลเลยนะ ได้คะแนนเต็มร้อยเลย,positive,1
184,,ดีมากมายเลยค่ะ การบริการของคุณ ทำให้เรามีความสุข,positive,1
185,,ชอบส่วนลดมากมายเลย ได้ราคาดีมากขึ้น ทำให้มีความสุขในการซื้อสินค้า,positive,1
186,,สินค้าของร้านคุณดีที่สุด เทียบกับร้านอื่นไม่มี,positive,1
187,,ไม่มีความสุขเลย ตลอดเวลาเพียงแค่ทำงาน แล้วก็มีแต่ความเครียด,negative,0
188,,รักที่เขาเอาใจจริงดูแลเรา อย่างแท้จริง,positive,1
189,,ไม่เข้าร่วมงานเลี้ยงของเพื่อนๆ เพราะรู้สึกว่าตัวเองไม่เหมาะสมเลย,negative,0
190,,งานนี้ทำได้ดีมากเลย ทีมเวิร์คเยี่ยม ขอบคุณทุกคนเลย,positive,1
191,,โทษทีที่ฉันซื้อมือถือนี้มา หลังจากนั้นก็มีปัญหาทางเทคนิคมากมาย,negative,0
192,,รักเพลงนี้มากเลย ผ่อนคลายดี๊ดี ฟังสบายมากๆ,positive,1
193,,ดีจริงๆ เลยค่ะ ได้รับการบริการที่ดี,positive,1
194,,ไม่โอเคกับการบริการของคุณ พวกเขาไม่คำนبنลูกค้าที่ไหน,negative,0
